"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","총 주자면","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금"
"1676963","비석거리 노상 공영주차장(구)","송파구 가락동 95-6","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","2100","0900","2100","0900","2100","2020-11-11 18:21:36","N","무료","N","무료","70000","1171010700319","100","5","0","0","0","0","0","0","0"
"1682217","문정골길 노상 공영주차장(구)","송파구 문정동 41-14","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","1000","2200","1000","2200","1000","2200","2020-11-11 18:07:54","N","무료","N","무료","0","1171010800013","150","5","0","0","0","0","0","0","0"
"1684761","새마을시장 노상공영주차장(구)","송파구 잠실동 284-0","NS","노상 주차장","1","시간제 주차장","","1","Y","유료","N","야간 미개방","0900","1800","0900","1800","0900","1800","2020-11-16 11:47:30","N","무료","N","무료","0","1171010100046","250","5","250","5","0","0","0","0","0"
"1702698","공유) 신당5동 06(001~014구간)(구)","중구 신당동 123-1","NS","노상 주차장","3","시간제 + 거주자 주차장","02-3396-6264","1","Y","유료","N","야간 미개방","0000","2359","0000","2359","0000","2359","2022-02-03 16:23:20","N","무료","N","무료","0","1114016200229","1200","60","600","30","0","0","0","0","0"
"1702706","공유) 다산동 03(001~055구간)(구)","중구 신당동 432-462","NS","노상 주차장","3","시간제 + 거주자 주차장","02-3396-6264","1","Y","유료","N","야간 미개방","0000","2359","0000","2359","0000","2359","2022-02-03 16:17:33","N","무료","N","무료","0","1114016200005","300","30","300","30","0","0","0","0","0"
"1702736","공유) 장충동 10(005~009구간)(구)","중구 장충동2가 193-239","NS","노상 주차장","3","시간제 + 거주자 주차장","02-3396-6264","1","Y","유료","N","야간 미개방","0000","2359","0000","2359","0000","2359","2022-01-27 11:35:38","N","무료","N","무료","0","1114014400024","600","30","600","30","0","0","0","0","0"
"1702905","공유) 동화동 07(003~012구간)(구)","중구 신당동 50-13","NS","노상 주차장","3","시간제 + 거주자 주차장","02-3396-6264","1","Y","유료","N","야간 미개방","0000","2359","0000","2359","0000","2359","2022-01-27 18:14:58","N","무료","N","무료","0","1114016200242","600","30","600","30","0","0","0","0","0"
"1703004","공유) 명동 08(001~003구간)(구)","중구 충무로2가 48-5","NS","노상 주차장","3","시간제 + 거주자 주차장","02-3396-6264","1","Y","유료","N","야간 미개방","0000","2359","0000","2359","0000","2359","2022-01-27 16:03:07","N","무료","N","무료","0","1114012500035","600","30","600","30","0","0","0","0","0"
"1703042","공유) 광희동 01(001~007구간)(구)","중구 쌍림동 205-6","NS","노상 주차장","3","시간제 + 거주자 주차장","02-3396-6264","1","Y","유료","N","야간 미개방","0000","2359","0000","2359","0000","2359","2022-01-27 18:32:37","N","무료","N","무료","0","1114014700003","600","30","600","30","0","0","0","0","0"
"1703070","공유) 필동로(구)","중구 필동3가 128-8","NS","노상 주차장","3","시간제 + 거주자 주차장","02-3396-6264","1","Y","유료","N","야간 미개방","0000","2359","0000","2359","0000","2359","2021-04-27 17:17:09","N","무료","N","무료","0","1114013900013","1200","60","600","30","0","0","0","0","0"
"1703129","공유) 국립중앙의료원(구)","중구 을지로6가 18-218","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0000","2359","0000","2359","0000","2359","2022-02-03 16:41:17","N","무료","N","무료","","1114014800055","1500","30","1500","30","0","0","0","0",""
"1703473","공유) 중림동 11(001~009구간)(구)","중구 중림동 401-1","NS","노상 주차장","3","시간제 + 거주자 주차장","02-3396-6264","1","Y","유료","N","야간 미개방","0000","2359","0000","2359","0000","2359","2022-02-03 16:47:26","N","무료","N","무료","0","1114017100082","600","30","600","30","0","0","0","0","0"
"1703532","공유) 회현동 12(005~013구간)(구)","중구 남대문로5가 823-2","NS","노상 주차장","3","시간제 + 거주자 주차장","02-3396-6264","1","Y","유료","N","야간 미개방","0000","2359","0000","2359","0000","2359","2022-02-03 17:01:36","N","무료","N","무료","0","1114011800208","600","30","600","30","0","0","0","0","0"
"1703739","공유) 중림동 11(010~020구간)(구)","중구 중림동 195-0","NS","노상 주차장","3","시간제 + 거주자 주차장","02-3396-6264","1","Y","유료","N","야간 미개방","0000","2359","0000","2359","0000","2359","2022-02-03 16:47:44","N","무료","N","무료","0","1114017100083","600","30","600","30","0","0","0","0","0"
"1703994","공유) 청구동 05(001~013구간)(구)","중구 신당동 340-20","NS","노상 주차장","3","시간제 + 거주자 주차장","02-3396-6264","1","Y","유료","N","야간 미개방","0000","2359","0000","2359","0000","2359","2022-01-27 11:05:44","N","무료","N","무료","0","1114016200030","600","30","600","30","0","0","0","0","0"
"1704085","공유) 광희동 01(014~019구간)(구)","중구 신당동 229-56","NS","노상 주차장","3","시간제 + 거주자 주차장","02-3396-6264","1","Y","유료","N","야간 미개방","0000","2359","0000","2359","0000","2359","2022-01-27 18:40:07","N","무료","N","무료","0","1114016200248","600","30","600","30","0","0","0","0","0"
"1704548","공유) 진양상가1구간 1-01면(구)","중구 충무로4가 120-3","NS","노상 주차장","3","시간제 + 거주자 주차장","02-3396-6264","1","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2022-06-03 10:27:09","N","무료","N","무료","0","1114013200001","1500","30","500","10","0","0","0","0","0"
"1704676","서소문올리브타워 옆(구)","중구 서소문동 135-1","NS","노상 주차장","1","시간제 주차장","02-2280-8360","1","Y","유료","N","야간 미개방","0900","2000","0900","1600","0000","0000","2023-02-16 17:52:28","N","무료","Y","유료","250000","1114016600001","500","5","500","5","0","0","0","0","0"
"1706235","공유) 중화2동 11구간(구)","중랑구 중화동 61-4","NS","노상 주차장","3","시간제 + 거주자 주차장","02-1661-5806","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2021-07-28 16:56:12","N","무료","N","무료","0","1126010300081","600","60","300","30","0","0","0","0","0"
"1708094","공유) 면목5동 14구간(구)","중랑구 면목동 1507-15","NS","노상 주차장","3","시간제 + 거주자 주차장","02-1661-5806","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2021-07-28 16:56:37","N","무료","N","무료","0","1126010100228","600","60","300","30","0","0","0","0","0"
"1708452","공유) 면목본동 22구간(구)","중랑구 면목동 1507-7","NS","노상 주차장","3","시간제 + 거주자 주차장","02-1661-5806","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2021-07-28 18:32:15","N","무료","N","무료","0","1126010100231","600","60","300","30","0","0","0","0","0"
"1709564","공유) 면목2동 10구간(59~61)(구)","중랑구 면목동 294-10","NS","노상 주차장","3","시간제 + 거주자 주차장","02-1661-5806","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2021-07-28 19:42:54","N","무료","N","무료","0","1126010100235","600","60","300","30","0","0","0","0","0"
"1709791","공유) 면목2동 10구간(25~27)(구)","중랑구 면목동 294-30","NS","노상 주차장","3","시간제 + 거주자 주차장","02-1661-5806","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2021-07-28 19:47:56","N","무료","N","무료","0","1126010100237","600","60","300","30","0","0","0","0","0"
"1717751","거주자우선(IOT공유)(구)","영등포구 대림동 711-0","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1800","0900","1800","0900","1800","2021-04-19 18:44:53","N","무료","N","무료","","1156013300165","1200","60","600","30","0","0","0","0",""
"1718467","거주자우선(IOT공유)(구)","영등포구 대림동 736-3 ","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2021-04-19 17:13:48","N","무료","N","무료","0","1156013300135","1200","60","0","0","0","0","0","0","0"
"1718830","거주자우선(IOT공유)(구)","영등포구 대림동 710-0 ","NS","노상 주차장","3","시간제 + 거주자 주차장","","1","Y","유료","N","야간 미개방","0900","1800","0900","1800","0900","1900","2021-04-19 18:14:25","N","무료","N","무료","","1156013300138","1200","60","600","30","0","0","0","0",""
"1759454","공유) 대방동주민센터(8~22구간)(구)","동작구 대방동 466-67","NS","노상 주차장","3","시간제 + 거주자 주차장","1661-5806","1","Y","유료","N","야간 미개방","0000","1159","0000","1159","0000","1159","2022-01-07 10:59:14","N","무료","N","무료","0","1159010800001","1200","60","600","30","0","0","0","0","0"
"1759511","공유) 동작도서관(06~10구간)(구)","동작구 노량진동 329-3","NS","노상 주차장","3","시간제 + 거주자 주차장","1661-5806","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2022-01-14 16:53:37","N","무료","N","무료","0","1159010100004","600","30","600","30","0","0","0","0","0"
"1759512","공유) 동작도서관(01~05구간)(구)","동작구 노량진동 329-3","NS","노상 주차장","3","시간제 + 거주자 주차장","1661-5806","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2022-01-14 16:53:05","N","무료","N","무료","0","1159010100003","600","30","600","30","0","0","0","0","0"
"1759514","공유) 동작도서관(16~19구간)(구)","동작구 노량진동 329-3","NS","노상 주차장","3","시간제 + 거주자 주차장","1661-5806","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2022-01-14 17:14:49","N","무료","N","무료","0","1159010100034","600","30","600","30","0","0","0","0","0"
"1759517","공유) 동작도서관(22~26구간)(구)","동작구 노량진동 329-3","NS","노상 주차장","3","시간제 + 거주자 주차장","1661-5806","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2022-01-14 17:05:36","N","무료","N","무료","0","1159010100035","600","30","600","30","0","0","0","0","0"
"1759628","공유) 등용로(구)","동작구 대방동 23-2","NS","노상 주차장","3","시간제 + 거주자 주차장","1661-5806","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2022-01-06 16:44:14","N","무료","N","무료","0","1159010800002","1200","60","600","30","0","0","0","0","0"
"1759666","공유) 서울공고(93~94구간)(구)","동작구 대방동 466-10","NS","노상 주차장","3","시간제 + 거주자 주차장","1661-5806","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2022-01-12 18:36:23","N","무료","N","무료","0","1159010800003","1200","60","600","30","0","0","0","0","0"
"1759668","공유) 서울공고(95~99구간)(구)","동작구 대방동 466-10","NS","노상 주차장","3","시간제 + 거주자 주차장","1661-5806","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2022-01-12 18:36:12","N","무료","N","무료","0","1159010800004","1200","60","600","30","0","0","0","0","0"
"1759950","공유) 장승배기로D(구)","동작구 상도동 181-10","NS","노상 주차장","3","시간제 + 거주자 주차장","1661-5806","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2022-01-06 18:03:40","N","무료","N","무료","0","1159010200008","1200","60","600","30","0","0","0","0","0"
"1760134","공유) 사당동 남일교회(1~19 구간)(구)","동작구 사당동 127-32","NS","노상 주차장","3","시간제 + 거주자 주차장","1661-5806","1","Y","유료","N","야간 미개방","0000","1159","0000","1159","0059","1159","2022-01-07 10:58:46","N","무료","N","무료","0","1159010700005","1200","60","600","30","0","0","0","0","0"
"1760198","공유) 서울공고(100~104구간)(구)","동작구 대방동 466-10","NS","노상 주차장","3","시간제 + 거주자 주차장","1661-5806","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2022-01-12 18:35:37","N","무료","N","무료","0","1159010800005","1200","60","600","30","0","0","0","0","0"
"1760203","공유) 서울공고(110~114구간)(구)","동작구 대방동 466-10","NS","노상 주차장","3","시간제 + 거주자 주차장","1661-5806","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2022-01-12 18:35:51","N","무료","N","무료","0","1159010800007","1200","60","600","30","0","0","0","0","0"
"1760211","공유) 서울공고(105~109구간)(구)","동작구 대방동 466-10","NS","노상 주차장","3","시간제 + 거주자 주차장","1661-5806","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2022-01-12 18:36:05","N","무료","N","무료","0","1159010800006","1200","60","600","30","0","0","0","0","0"
"1760325","공유) 사당3동 다112(구)","동작구 사당동 169-14","NS","노상 주차장","3","시간제 + 거주자 주차장","1661-5806","1","Y","유료","N","야간 미개방","0000","1159","0000","1159","0000","1159","2022-01-05 18:22:22","N","무료","N","무료","0","1159010700004","1200","60","600","30","0","0","0","0","0"
"1760338","공유) 동작도서관(67~70구간)(구)","동작구 노량진동 329-3","NS","노상 주차장","3","시간제 + 거주자 주차장","1661-5806","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2022-01-14 16:24:45","N","무료","N","무료","0","1159010100001","600","30","600","30","0","0","0","0","0"
"1760341","공유) 동작도서관(71~76구간)(구)","동작구 노량진동 329-3","NS","노상 주차장","3","시간제 + 거주자 주차장","1661-5806","1","Y","유료","N","야간 미개방","0900","1800","0000","0000","0000","0000","2022-01-14 16:53:20","N","무료","N","무료","0","1159010100002","600","30","600","30","0","0","0","0","0"
"1760903","공유) 상도동 134번지 일대(102~123구간)(구)","동작구 상도동 439-0","NS","노상 주차장","3","시간제 + 거주자 주차장","1661-5806","1","Y","유료","N","야간 미개방","0000","1159","0000","1159","0000","1159","2022-01-07 10:57:45","N","무료","N","무료","0","1159010200046","1200","60","600","30","0","0","0","0","0"
